row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
Cán trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,Cán trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,Cán trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,2.129.910.369.840,-,2129910369840.0,
Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,1.013.410.674.517,-,1013410674517.0,
Mua TSCĐ chưa thanh toán,Mua TSCĐ chưa thanh toán,Mua TSCĐ chưa thanh toán,371.689.630.160,-,371689630160.0,
