row_label_raw,row_label_full,Ngân hàng HDBank,2.997.476.038,1.712.695.006,numeric__2.997.476.038,numeric__1.712.695.006
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,1.350.000.000,92.708.021.157,1350000000.0,92708021157.0
,,,4.347.476.038,94.420.716.163,4347476038.0,94420716163.0
