row_label_raw,row_label_full,Bên đi vay > AAA Aircraft Asset Company Limited (*),Nguyên tệ > USD,"Lãi suất năm > 2,5%",Năm đáo hạn > 2025,2022 VND > 512.689.557.018,2021 VND > 492.816.672.000,numeric__Nguyên tệ > USD,"numeric__Lãi suất năm > 2,5%",numeric__Năm đáo hạn > 2025,numeric__2022 VND > 512.689.557.018,numeric__2021 VND > 492.816.672.000
Apricot Aircraft Assets No. 1 Limited (**),Apricot Aircraft Assets No. 1 Limited (**),Apricot Aircraft Assets No. 1 Limited (**),USD,5%,2033,300.386.377.342,296.831.650.692,,0.05,2033.0,300386377342.0,296831650692.0
Ban Điều hành (Thuyết minh 39(b)),Ban Điều hành (Thuyết minh 39(b)),Ban Điều hành (Thuyết minh 39(b)),VND,"5,8%",2027,25.000.000.000,-,,0.057999999999999996,2027.0,25000000000.0,
Ban Quản lý cấp cao (Thuyết minh 39(b)),Ban Quản lý cấp cao (Thuyết minh 39(b)),Ban Quản lý cấp cao (Thuyết minh 39(b)),VND,"5,8%",2027,25.000.000.000,-,,0.057999999999999996,2027.0,25000000000.0,
Khác,Khác,Khác,VND,5%,2025,5.145.921.500,-,,0.05,2025.0,5145921500.0,
,,,,,,868.221.855.860,789.648.322.692,,,,868221855860.0,789648322692.0
