row_label_raw,row_label_full,Ngân hàng HDBank,2.918.027.095.639,2.384.576.498.152,numeric__2.918.027.095.639,numeric__2.384.576.498.152
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,45.000.000.000,700.000.000.000,45000000000.0,700000000000.0
,,,2.963.027.095.639,3.084.576.498.152,2963027095639.0,3084576498152.0
