row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,40.141.863.488.029,12.874.919.725.450,,,40141863488029.0,12874919725450.0
02,02,02,Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,28,40.141.863.488.029,12.874.919.725.450,,28.0,40141863488029.0,12874919725450.0
11,02 > 11,11,Giá vốn hàng bán và dịch vụ cung cấp,29,(42.135.151.389.707),(14.913.724.210.509),,29.0,-42135151389707.0,-14913724210509.0
20,02 > 20,20,Lỗ gộp về bán hàng và dịch vụ cung cấp,,(1.993.287.901.678),(2.038.804.485.059),,,-1993287901678.0,-2038804485059.0
21,02 > 21,21,Doanh thu hoạt động tài chính,30,2.246.221.465.280,4.032.772.056.932,,30.0,2246221465280.0,4032772056932.0
22,02 > 22,22,Chi phí tài chính,31,(2.483.054.483.054),(806.254.583.608),,31.0,-2483054483054.0,-806254583608.0
23,02 > 23,23,- Trong đó: Chi phí lãi vay,31,(1.383.641.245.573),(804.782.847.259),,31.0,-1383641245573.0,-804782847259.0
24,02 > 24,24,Phần lỗ trong công ty liên kết,,-,(42.270.859.708),,,,-42270859708.0
25,02 > 25,25,Chi phí bán hàng,32,(936.343.663.352),(607.756.237.934),,32.0,-936343663352.0,-607756237934.0
26,02 > 26,26,Chi phí quản lý doanh nghiệp,33,(534.452.104.416),(365.729.158.499),,33.0,-534452104416.0,-365729158499.0
30,02 > 30,30,(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh,,(3.700.916.687.220),171.956.732.124,,,-3700916687220.0,171956732124.0
31,02 > 31,31,Thu nhập khác,,1.316.105.112.282,16.201.777.600,,,1316105112282.0,16201777600.0
32,02 > 32,32,Chi phí khác,,(263.847.335.532),(7.778.986.800),,,-263847335532.0,-7778986800.0
40,02 > 40,40,Lợi nhuận khác,34,1.052.257.776.750,8.422.790.800,,34.0,1052257776750.0,8422790800.0
50,02 > 50,50,Tổng (lỗ)/lợi nhuận kế toán trước thuế,,(2.648.658.910.470),180.379.522.924,,,-2648658910470.0,180379522924.0
51,02 > 51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,35,(172.103.552.548),(14.027.919.315),,35.0,-172103552548.0,-14027919315.0
52,02 > 52,52,Thu nhập/(chỉ phí) thuế TNDN hoãn lại,"35, 22",558.787.619.233,(86.692.296.300),,,558787619233.0,-86692296300.0
60,02 > 60,60,(Lỗ)/lợi nhuận sau thuế TNDN,,(2.261.974.843.785),79.659.307.309,,,-2261974843785.0,79659307309.0
,,,Phân bổ cho:,,,,,,,
61,02 > 61,61,Cổ đông của Công ty,,(2.262.499.009.854),74.584.907.230,,,-2262499009854.0,74584907230.0
62,02 > 62,62,Cổ đông không kiểm soát,,524.166.069,5.074.400.079,,,524166069.0,5074400079.0
70,02 > 70,70,(Lỗ)/lãi cơ bản trên cổ phiếu,26(a),(4.177),139,,,-4177.0,139.0
71,02 > 71,71,(Lỗ)/lãi suy giảm trên cổ phiếu,26(b),(4.177),139,,,-4177.0,139.0
