row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",63.877.038.710,76.215.429.501,63877038710.0,76215429501.0
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,32.439.821.815,117.614.552.117,32439821815.0,117614552117.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,15.142.177.961,17.171.782.122,15142177961.0,17171782122.0
Phí tư vấn,Chi phí bán hàng > Phí tư vấn,Phí tư vấn,1.827.936.937,7.652.542.590,1827936937.0,7652542590.0
Khác,Chi phí bán hàng > Khác,Khác,5.999.890.168,33.126.092.396,5999890168.0,33126092396.0
,,,119.286.865.591,251.780.398.726,119286865591.0,251780398726.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,192.046.577.755,162.196.604.556,192046577755.0,162196604556.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,38.588.381.255,40.285.405.683,38588381255.0,40285405683.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,35.132.809.082,4.354.913.104,35132809082.0,4354913104.0
Khấu hao,Chi phí quản lý doanh nghiệp > Khấu hao,Khấu hao,4.451.626.009,2.690.868.904,4451626009.0,2690868904.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,35.348.273.198,29.269.556.424,35348273198.0,29269556424.0
,,,305.567.667.299,238.797.348.671,305567667299.0,238797348671.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,424.854.532.890,490.577.747.397,424854532890.0,490577747397.0
