row_label_raw,row_label_full,col_0,Năm nay,Năm trước (Điều chỉnh),numeric__Năm nay,numeric__Năm trước (Điều chỉnh)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),960.564.301.342,763.470.215.198,960564301342.0,763470215198.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),(58.028.215.067),(45.578.797.943),-58028215067.0,-45578797943.0
Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),902.536.086.275,717.891.417.255,902536086275.0,717891417255.0
Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),201.505.291,207.347.548,201505291.0,207347548.0
Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,201.505.291,207.347.548,201505291.0,207347548.0
Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,4.479,3.462,4479.0,3462.0
Lãi suy giảm trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,4.479,3.462,4479.0,3462.0
