row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải trả hợp HDHTKD (*),Ngắn hạn > Phải trả hợp HDHTKD (*),Phải trả hợp HDHTKD (*),245.498.564.091,144.776.195.356,245498564091.0,144776195356.0
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Ngắn hạn > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,125.059.997.676,79.243.562.079,125059997676.0,79243562079.0
Nhận đặt cọc chuyển nhượng cổ phần (**),Ngắn hạn > Nhận đặt cọc chuyển nhượng cổ phần (**),Nhận đặt cọc chuyển nhượng cổ phần (**),100.000.000.000,-,100000000000.0,
Cổ tức phải trả cổ đông không kiểm soát,Ngắn hạn > Cổ tức phải trả cổ đông không kiểm soát,Cổ tức phải trả cổ đông không kiểm soát,18.388.330.046,10.250.040.391,18388330046.0,10250040391.0
Đặt cọc của khách hàng,Ngắn hạn > Đặt cọc của khách hàng,Đặt cọc của khách hàng,18.233.954.562,16.280.685.173,18233954562.0,16280685173.0
Phải trả liên quan đến các dự án dở dang,Ngắn hạn > Phải trả liên quan đến các dự án dở dang,Phải trả liên quan đến các dự án dở dang,10.170.673.059,15.303.273.059,10170673059.0,15303273059.0
Ký quỹ đã nhận,Ngắn hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,1.309.634.000,920.385.000,1309634000.0,920385000.0
Khác,Ngắn hạn > Khác,Khác,42.827.409.238,45.081.937.352,42827409238.0,45081937352.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,561.488.562.672,311.856.078.410,561488562672.0,311856078410.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên khác,Trong đó: > Phải trả cho các bên khác,Phải trả cho các bên khác,561.488.562.672,306.206.078.410,561488562672.0,306206078410.0
Phải trả cho bên liên quan (TM 35),Trong đó: > Phải trả cho bên liên quan (TM 35),Phải trả cho bên liên quan (TM 35),-,5.650.000.000,,5650000000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ,Dài hạn > Ký quỹ,Ký quỹ,104.304.911.366,-,104304911366.0,
Khác,Dài hạn > Khác,Khác,159.545.529,9.100.824.610,159545529.0,9100824610.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,104.464.456.895,9.100.824.610,104464456895.0,9100824610.0
