row_label_raw,row_label_full,Chi phí lãi vayđả được khấutrừ khi tínhthuế nhưngđược vốn hòavào dự ántrên báo cáotài chính hợp nhất,(11.954.793.493),- (11.954.793.493),-,numeric__(11.954.793.493),numeric__- (11.954.793.493),numeric__-
Chênh lệchgiá trị hợp lýcủa tài sảnmua tronghợp nhấtkinh doanh,Chênh lệchgiá trị hợp lýcủa tài sảnmua tronghợp nhấtkinh doanh,Chênh lệchgiá trị hợp lýcủa tài sảnmua tronghợp nhấtkinh doanh,(12.180.096.634),(12.180.096.634),24.456.801.432,-12180096634.0,-12180096634.0,24456801432.0
,,,(24.134.890.127),(12.180.096.634),,-24134890127.0,-12180096634.0,
