row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,Tổng cộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,348.481.131.658,329.285.505.251,47.341.464.466,725.108.101.375,348481131658.0,329285505251.0,47341464466.0,725108101375.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,69.866.828.856,148.877.721.210,59.758.329.415,278.502.879.481,69866828856.0,148877721210.0,59758329415.0,278502879481.0
Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,274.828.400,8.186.198.616,706.524.213,9.167.551.229,274828400.0,8186198616.0,706524213.0,9167551229.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(13.210.144.278),(183.119.740.086),(51.110.604.396),(247.440.488.760),-13210144278.0,-183119740086.0,-51110604396.0,-247440488760.0
Tăng khác,Tăng khác,Tăng khác,-,405.815.495,2.846.375.488,3.252.190.983,,405815495.0,2846375488.0,3252190983.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,3.506.310.003,170.093.044,538.025.786,4.214.428.833,3506310003.0,170093044.0,538025786.0,4214428833.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,408.918.954.639,303.805.593.530,60.080.114.972,772.804.663.141,408918954639.0,303805593530.0,60080114972.0,772804663141.0
