row_label_raw,row_label_full,col_0,Quyềnsử dụng đấtVND,Cơ sởhạ tầngVND,Nhà cửaVND,Tổng cộngVND,numeric__Quyềnsử dụng đấtVND,numeric__Cơ sởhạ tầngVND,numeric__Nhà cửaVND,numeric__Tổng cộngVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm và cuối năm,Nguyên giá > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,39.821.793.375,982.364.064,58.018.521.446,98.822.678.885,39821793375.0,982364064.0,58018521446.0,98822678885.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,7.207.929.415,976.263.639,30.588.592.155,38.772.785.209,7207929415.0,976263639.0,30588592155.0,38772785209.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,865.672.684,6.100.425,1.584.312.784,2.456.085.893,865672684.0,6100425.0,1584312784.0,2456085893.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,8.073.602.099,982.364.064,32.172.904.939,41.228.871.102,8073602099.0,982364064.0,32172904939.0,41228871102.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,32.613.863.960,6.100.425,27.429.929.291,60.049.893.676,32613863960.0,6100425.0,27429929291.0,60049893676.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,31.748.191.276,-,25.845.616.507,57.593.807.783,31748191276.0,,25845616507.0,57593807783.0
