row_label_raw,row_label_full,col_0,2022Số cổ phiếu,2021Số cổ phiếu,numeric__2022Số cổ phiếu,numeric__2021Số cổ phiếu
Số lượng cổ phiếu phổ thông đầu năm,Số lượng cổ phiếu phổ thông đầu năm,Số lượng cổ phiếu phổ thông đầu năm,2.089.955.445,2.089.645.346,2089955445.0,2089645346.0
Ảnh hưởng của cổ phiếu quỹ bán ra trong năm,Ảnh hưởng của cổ phiếu quỹ bán ra trong năm,Ảnh hưởng của cổ phiếu quỹ bán ra trong năm,-,285.461,,285461.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,2.089.955.445,2.089.930.807,2089955445.0,2089930807.0
