row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị ghi số VND,31/12/2022 > Dự phòng VND,1/1/2022 > Giá trị ghi số VND,1/1/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị ghi số VND,numeric__31/12/2022 > Dự phòng VND,numeric__1/1/2022 > Giá trị ghi số VND,numeric__1/1/2022 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,812.950.683.637,-,1.074.655.773.411,-,812950683637.0,,1074655773411.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,3.365.992.574.670,(20.772.142.150),4.226.624.123.827,(16.060.209.799),3365992574670.0,-20772142150.0,4226624123827.0,-16060209799.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,93.825.867.140,(374.613.608),65.185.806.961,(548.075.465),93825867140.0,-374613608.0,65185806961.0,-548075465.0
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,199.435.483.074,-,257.787.043.440,(29.811.948.260),199435483074.0,,257787043440.0,-29811948260.0
Thành phẩm,Thành phẩm,Thành phẩm,1.024.111.382.368,(1.459.301.629),1.124.201.739.313,(994.524.129),1024111382368.0,-1459301629.0,1124201739313.0,-994524129.0
Hàng hóa,Hàng hóa,Hàng hóa,37.037.692.091,-,65.918.346.190,-,37037692091.0,,65918346190.0,
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,26.815.770.524,-,6.113.558.528,-,26815770524.0,,6113558528.0,
,,,5.560.169.453.504,(22.606.057.387),6.820.486.391.670,(47.414.757.653),5560169453504.0,-22606057387.0,6820486391670.0,-47414757653.0
