row_label_raw,row_label_full,col_0,Trong nước(Khách hàng tại Việt Nam),Trong nước(Khách hàng tại Việt Nam)_1,Nước ngoài(Khách hàng ở các nước khác Việt Nam),Nước ngoài(Khách hàng ở các nước khác Việt Nam)_1,Tổng cộng,Tổng cộng_1,numeric__Trong nước(Khách hàng tại Việt Nam),numeric__Trong nước(Khách hàng tại Việt Nam)_1,numeric__Nước ngoài(Khách hàng ở các nước khác Việt Nam),numeric__Nước ngoài(Khách hàng ở các nước khác Việt Nam)_1,numeric__Tổng cộng,numeric__Tổng cộng_1
,,,2022VND,2021VND,2022VND,2021VND,2022VND,2021VND,,,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,50.704.403.447.753,51.202.029.350.725,9.251.843.749.665,9.717.135.495.421,59.956.247.197.418,60.919.164.846.146,50704403447753.0,51202029350725.0,9251843749665.0,9717135495421.0,59956247197418.0,60919164846146.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,(30.148.858.565.457),(29.154.535.362.690),(5.910.157.125.254),(5.486.327.991.149),(36.059.015.690.711),(34.640.863.353.839),-30148858565457.0,-29154535362690.0,-5910157125254.0,-5486327991149.0,-36059015690711.0,-34640863353839.0
Lợi nhuận gộp theo bộ phận,Lợi nhuận gộp theo bộ phận,Lợi nhuận gộp theo bộ phận,20.555.544.882.296,22.047.493.988.035,3.341.686.624.411,4.230.807.504.272,23.897.231.506.707,26.278.301.492.307,20555544882296.0,22047493988035.0,3341686624411.0,4230807504272.0,23897231506707.0,26278301492307.0
