row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,556.391.771.664,573.819.360.808,556391771664.0,573819360808.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,348.107.136.538,347.777.620.697,348107136538.0,347777620697.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,83.005.211.618,91.338.899.765,83005211618.0,91338899765.0
Công tác phí,Công tác phí,Công tác phí,41.199.620.502,26.902.387.638,41199620502.0,26902387638.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,54.565.711.147,45.127.448.787,54565711147.0,45127448787.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,46.648.088.480,45.605.841.439,46648088480.0,45605841439.0
Chi phí chứng từ nhập hàng,Chi phí chứng từ nhập hàng,Chi phí chứng từ nhập hàng,18.149.433.658,24.713.287.238,18149433658.0,24713287238.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,22.520.219.758,24.456.574.998,22520219758.0,24456574998.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",62.163.438.673,42.639.484.562,62163438673.0,42639484562.0
Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,11.980.489.731,10.410.130.912,11980489731.0,10410130912.0
Dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,Dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,Dự phòng phải thu khó đòi và dự phòng trợ cấp thời việc,13.200.119.487,4.039.667.234,13200119487.0,4039667234.0
Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,245.540.115.225,245.540.115.225,245540115225.0,245540115225.0
Chi phí khác,Chi phí khác,Chi phí khác,92.374.324.597,84.941.607.682,92374324597.0,84941607682.0
,,,1.595.845.681.078,1.567.312.426.985,1595845681078.0,1567312426985.0
