row_label_raw,row_label_full,col_0,1/1/2022 VND,Tăng thêm VND,Phân loại lại VND,Trả VND,Giảm khác VND,Chênh lệch quy đổi tiền tệ VND,31/12/2022 VND,numeric__1/1/2022 VND,numeric__Tăng thêm VND,numeric__Phân loại lại VND,numeric__Trả VND,numeric__Giảm khác VND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2022 VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,96.264.000.000,-,(12.206.272.500),-,(2.476.635.000),3.312.982.500,84.894.075.000,96264000000.0,,-12206272500.0,,-2476635000.0,3312982500.0,84894075000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,(20.628.000.000),(12.206.272.500),-,14.682.907.500,-,(713.985.000),(18.865.350.000),-20628000000.0,-12206272500.0,,14682907500.0,,-713985000.0,-18865350000.0
,,,75.636.000.000,(12.206.272.500),(12.206.272.500),14.682.907.500,(2.476.635.000),2.598.997.500,66.028.725.000,75636000000.0,-12206272500.0,-12206272500.0,14682907500.0,-2476635000.0,2598997500.0,66028725000.0
