row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
"Kampuchea Tela Co., Ltd.","Kampuchea Tela Co., Ltd.","Kampuchea Tela Co., Ltd.",424.813.237.972,1.008.767.093.102,424813237972.0,1008767093102.0
Công ty TNHH Vận tải Thủy bộ Hải Hà,Công ty TNHH Vận tải Thủy bộ Hải Hà,Công ty TNHH Vận tải Thủy bộ Hải Hà,379.975.642.374,-,379975642374.0,
Công ty Cổ phần Hàng không Vietjet,Công ty Cổ phần Hàng không Vietjet,Công ty Cổ phần Hàng không Vietjet,297.255.370.019,252.493.002.168,297255370019.0,252493002168.0
Công ty Cổ phần Hóa đầu Quân đội - MIPEC,Công ty Cổ phần Hóa đầu Quân đội - MIPEC,Công ty Cổ phần Hóa đầu Quân đội - MIPEC,89.199.593.816,1.551.248.839.841,89199593816.0,1551248839841.0
Ceylon Petroleum Corporation,Ceylon Petroleum Corporation,Ceylon Petroleum Corporation,-,1.344.650.799.444,,1344650799444.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,3.744.377.749.110,3.335.643.633.006,3744377749110.0,3335643633006.0
,,,4.935.621.593.291,7.492.803.367.561,4935621593291.0,7492803367561.0
