row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,1/1/2015,1/1/2015_1,numeric__31/12/2015,numeric__31/12/2015_1,numeric__1/1/2015,numeric__1/1/2015_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,831.287.764.782,(5.660.549.185),2.214.958.636.981,-,831287764782.0,-5660549185.0,2214958636981.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,732.346.595.329,(6.386.420.576),740.011.344.703,(4.902.091.960),732346595329.0,-6386420576.0,740011344703.0,-4902091960.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,34.235.595.419,-,28.600.907.487,-,34235595419.0,,28600907487.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,268.271.945.150,-,214.979.594.358,-,268271945150.0,,214979594358.0,
Thành phẩm,Thành phẩm,Thành phẩm,322.622.487.335,(4.070.433.349),566.530.002.218,-,322622487335.0,-4070433349.0,566530002218.0,
Hàng hóa,Hàng hóa,Hàng hóa,5.548.176.243.451,(117.090.690.384),6.407.411.328.417,(65.013.167.977),5548176243451.0,-117090690384.0,6407411328417.0,-65013167977.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,-,-,5.052.480.600,-,,,5052480600.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,10.762.666.766,-,6.395.632.320,-,10762666766.0,,6395632320.0,
,,,7.747.703.298.232,(133.208.093.494),10.183.939.927.084,(69.915.259.937),7747703298232.0,-133208093494.0,10183939927084.0,-69915259937.0
