row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Tải sản tái bảo hiểm phát sinh tại PJICO,Tải sản tái bảo hiểm phát sinh tại PJICO,Tải sản tái bảo hiểm phát sinh tại PJICO,868.440.542.248,996.483.096.776,868440542248.0,996483096776.0
Các khoản khác,Các khoản khác,Các khoản khác,28.395.958.770,26.892.448.132,28395958770.0,26892448132.0
,,,896.836.501.018,1.023.375.544.908,896836501018.0,1023375544908.0
