row_label_raw,row_label_full,col_0,31/12/2015 > Số lượng,31/12/2015 > Giá gốc VND,31/12/2015 > Dự phòng giảm giá VND,31/12/2015 > Giá trị hợp lý VND,1/1/2015 > Số lượng,1/1/2015 > Giá gốc VNDĐã phân loại lại,1/1/2015 > Dự phòng giảm giá VNDĐã phân loại lại,1/1/2015 > Giá trị hợp lý VND,numeric__31/12/2015 > Số lượng,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Dự phòng giảm giá VND,numeric__31/12/2015 > Giá trị hợp lý VND,numeric__1/1/2015 > Số lượng,numeric__1/1/2015 > Giá gốc VNDĐã phân loại lại,numeric__1/1/2015 > Dự phòng giảm giá VNDĐã phân loại lại,numeric__1/1/2015 > Giá trị hợp lý VND
Công ty Tài chính,Công ty Tài chính,Công ty Tài chính,1.500.000,15.000.000.000,(6.450.000.000),(*),1.500.000,15.000.000.000,(4.950.000.000),(*),1500000.0,15000000000.0,-6450000000.0,,1500000.0,15000000000.0,-4950000000.0,
Cổ phần Sông Đà (i)Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),Cổ phần Sông Đà (i)Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),Cổ phần Sông Đà (i)Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),200.000,14.000.000.000,(1.000.000.000),(*),200.000,14.000.000.000,(1.000.000.000),(*),200000.0,14000000000.0,-1000000000.0,,200000.0,14000000000.0,-1000000000.0,
Công ty Cổ phần Taxi Gas Petrolímex Sài Gòn,Công ty Cổ phần Taxi Gas Petrolímex Sài Gòn,Công ty Cổ phần Taxi Gas Petrolímex Sài Gòn,-,-,-,(*),2.138.038,20.377.064.426,(7.121.228.826),(*),,,,,2138038.0,20377064426.0,-7121228826.0,
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,-,44.173.817.050,(17.504.555.952),(*),-,71.598.390.669,(15.576.675.069),(*),,44173817050.0,-17504555952.0,,,71598390669.0,-15576675069.0,
,,,,73.173.817.050,(24.954.555.952),(*),,120.975.455.095,(28.647.903.895),(*),,73173817050.0,-24954555952.0,,,120975455095.0,-28647903895.0,
