row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã phân loại lại,numeric__2015VND,numeric__2014VNDĐã phân loại lại
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.934.225.018.005,2.857.244.829.109,2934225018005.0,2857244829109.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,2.364.769.607.094,2.012.670.489.109,2364769607094.0,2012670489109.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,614.187.906.750,521.404.023.352,614187906750.0,521404023352.0
"Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",261.119.296.440,214.758.952.539,261119296440.0,214758952539.0
"Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì",39.926.825.259,37.167.191.379,39926825259.0,37167191379.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,672.025.341.315,455.093.148.279,672025341315.0,455093148279.0
,,,6.886.253.994.863,6.098.338.633.767,6886253994863.0,6098338633767.0
