row_label_raw,row_label_full,Ông Bùi Ngọc Bảo,Chủ tịch,numeric__Chủ tịch
Ông Trần Văn Thịnh,Ông Trần Văn Thịnh,Ông Trần Văn Thịnh,Ủy viên,
Ông Trần Văn Thắng,Ông Trần Văn Thắng,Ông Trần Văn Thắng,Ủy viên,
Ông Nguyễn Quang Kiên,Ông Nguyễn Quang Kiên,Ông Nguyễn Quang Kiên,Ủy viên,
Ông Nguyễn Thanh Sơn,Ông Nguyễn Thanh Sơn,Ông Nguyễn Thanh Sơn,Ủy viên,
Ông Vương Thái Dũng,Ông Vương Thái Dũng,Ông Vương Thái Dũng,Ủy viên,
Ông Đình Thái Hương,Ông Đình Thái Hương,Ông Đình Thái Hương,Ủy viên,
