row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Vay dài hạn,Vay dài hạn,Vay dài hạn,3.650.572.786.621,3.855.708.930.978,3650572786621.0,3855708930978.0
Khoản đến hạn trả trong vòng 12 tháng (a),Khoản đến hạn trả trong vòng 12 tháng (a),Khoản đến hạn trả trong vòng 12 tháng (a),(534.417.912.330),(622.642.188.410),-534417912330.0,-622642188410.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,3.116.154.874.291,3.233.066.742.568,3116154874291.0,3233066742568.0
