row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Tiền mặt,Tiền mặt,Tiền mặt,57.262.102.279,75.768.390.993,57262102279.0,75768390993.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,4.252.142.880.010,4.596.716.153.689,4252142880010.0,4596716153689.0
Trong đó:- Số dư tài khoản tiền gửi Quỹ bình ổn giá (i),Trong đó:- Số dư tài khoản tiền gửi Quỹ bình ổn giá (i),Trong đó:- Số dư tài khoản tiền gửi Quỹ bình ổn giá (i),2.185.442.448.068,1.816.305.940.580,2185442448068.0,1816305940580.0
Tiền đang chuyển (ii),Tiền đang chuyển (ii),Tiền đang chuyển (ii),110.832.972.706,118.446.241.265,110832972706.0,118446241265.0
Các khoản tương đương tiền (iii),Các khoản tương đương tiền (iii),Các khoản tương đương tiền (iii),6.868.435.237.856,4.862.220.718.379,6868435237856.0,4862220718379.0
,,,11.288.673.192.851,9.653.151.504.326,11288673192851.0,9653151504326.0
