row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốc VND,31/12/2015 > Giá trị hợp lý VND,1/1/2015 > Giá gốc VNDĐã phân loại lại,1/1/2015 > Giá trị hợp lý VND,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Giá trị hợp lý VND,numeric__1/1/2015 > Giá gốc VNDĐã phân loại lại,numeric__1/1/2015 > Giá trị hợp lý VND
Tiền gửi có kỳ hạn – ngắn hạn,Tiền gửi có kỳ hạn – ngắn hạn,Tiền gửi có kỳ hạn – ngắn hạn,1.928.081.381.178,1.928.081.381.178,2.145.981.695.834,2.145.981.695.834,1928081381178.0,1928081381178.0,2145981695834.0,2145981695834.0
Tiền gửi có kỳ hạn – dài hạn,Tiền gửi có kỳ hạn – dài hạn,Tiền gửi có kỳ hạn – dài hạn,466.500.000.000,466.500.000.000,100.000.000.000,100.000.000.000,466500000000.0,466500000000.0,100000000000.0,100000000000.0
,,,2.394.581.381.178,2.394.581.381.178,2.245.981.695.834,2.245.981.695.834,2394581381178.0,2394581381178.0,2245981695834.0,2245981695834.0
