row_label_raw,row_label_full,col_0,2014(phân loại lại)VND,2014(theo báo cáotrước đây)VND,numeric__2014(phân loại lại)VND,numeric__2014(theo báo cáotrước đây)VND
Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,(2.958.400.331),-,-2958400331.0,
"Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác",(2.569.923.618.551),(2.572.882.018.882),-2569923618551.0,-2572882018882.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác",1.837.472.966.161,1.978.212.901.099,1837472966161.0,1978212901099.0
Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,9.653.151.504.326,9.793.891.439.264,9653151504326.0,9793891439264.0
