row_label_raw,row_label_full,col_0,Năm nay,VND > Năm trước (Đã điều chỉnh lại – Thuyết minh số 33),numeric__Năm nay,numeric__VND > Năm trước (Đã điều chỉnh lại – Thuyết minh số 33)
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,1.407.895.785.356,2.315.927.236.629,1407895785356.0,2315927236629.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,198.477.514.465,178.850.220.119,198477514465.0,178850220119.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,49.636.660.912,36.264.468.705,49636660912.0,36264468705.0
Chi phí khấu hao và hao mòn tài sản cố định (Thuyết minh số 11 và 12),Chi phí khấu hao và hao mòn tài sản cố định (Thuyết minh số 11 và 12),Chi phí khấu hao và hao mòn tài sản cố định (Thuyết minh số 11 và 12),40.880.177.622,36.605.556.217,40880177622.0,36605556217.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",15.732.321.226,24.124.610.422,15732321226.0,24124610422.0
Chi phí hàng mẫu,Chi phí hàng mẫu,Chi phí hàng mẫu,562.915.906,1.987.029.404,562915906.0,1987029404.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(54.929.857.556),197.022.601.761,-54929857556.0,197022601761.0
Chi phí khác,Chi phí khác,Chi phí khác,24.776.176.190,31.088.652.828,24776176190.0,31088652828.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.683.031.694.121,2.821.870.376.085,1683031694121.0,2821870376085.0
