row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (Đã điều chỉnh lại – Thuyết minh số 33),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Đã điều chỉnh lại – Thuyết minh số 33)
61,61,61,19. Lỗ sau thuế của công ty mẹ,,(1.271.135.551.342),(108.595.124.131),,,-1271135551342.0,-108595124131.0
62,62,62,20. (Lỗ) lợi nhuận sau thuế của cổ đông không kiểm soát,,(24.421.954.891),10.449.290.051,,,-24421954891.0,10449290051.0
70,70,70,21. Lỗ cơ bản trên cổ phiếu,22.4,(8.877),(1.010),,224.0,-8877.0,-1010.0
71,71,71,22. Lỗ suy giảm trên cổ phiếu,22.4,(8.877),(1.010),,224.0,-8877.0,-1010.0
