row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,71.365.364.795,71365364795.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,62.811.341.712,62811341712.0
Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,1.447.812.500,1447812500.0
Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(13.377.192.730),-13377192730.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,108.870.018.391,108870018391.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,231.117.344.668,231117344668.0
