row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty liên kết,Mua nguyên liệu Cho vay Lãi cho vay Trả hộ,492.074.000 4.755.427.765 76.970.062 114.512.000,- - - -,,,,
Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty liên kết,Cho vay Lãi cho vay,4.186.711.072 1.870.791.331,- - -,,,,
Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát,Cổ đông lớn,Lãi vay Dịch vụ lắp đặt,116.865.657.426 -,16.151.666.668 116.222.840,,,,
Công ty TNHH Một thành viên Vinpearl Phú Quốc,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát > Công ty TNHH Một thành viên Vinpearl Phú Quốc,Công ty TNHH Một thành viên Vinpearl Phú Quốc,Bên liên quan,Dịch vụ lắp đặt,112.403.860.044,58.928.434.938,,,112403860044.0,58928434938.0
Công ty TNHH Vinpearl Nha Trang,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát > Công ty TNHH Vinpearl Nha Trang,Công ty TNHH Vinpearl Nha Trang,Bên liên quan,Dịch vụ lắp đặt,32.517.322.108,40.429.542.466,,,32517322108.0,40429542466.0
Công ty TNHH Kinh doanh Bất động sản Vinhomes,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát > Công ty TNHH Kinh doanh Bất động sản Vinhomes,Công ty TNHH Kinh doanh Bất động sản Vinhomes,Bên liên quan,Dịch vụ lắp đặt,11.354.622.798,3.052.518.642,,,11354622798.0,3052518642.0
Công ty Cổ phần Đầu tư & Phát triển Địa Ôc Hoàng Gia,Công ty Cổ phần Đầu tư & Phát triển Địa Ôc Hoàng Gia,Công ty Cổ phần Đầu tư & Phát triển Địa Ôc Hoàng Gia,Bên liên quan,Dịch vụ lắp đặt Cho vay,8.819.878.856 1.113.688.678,5.897.922.420 -,,,,
