row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (Đã điều chỉnh lại – Thuyết minh số 33),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Đã điều chỉnh lại – Thuyết minh số 33)
,,,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cố phiếu,,5.208.400.993,406.705.168.619,,,5208400993.0,406705168619.0
33,33,33,Tiền thu từ đi vay,,1.663.368.430.269,2.068.227.514.804,,,1663368430269.0,2068227514804.0
34,34,34,Tiền chi trả nợ gốc vay,,(808.752.305.988),(2.150.939.791.562),,,-808752305988.0,-2150939791562.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,859.824.525.274,323.992.891.861,,,859824525274.0,323992891861.0
50,50,50,Tăng (giảm) tiền và tương đương tiền thuần trong năm,,103.556.350.189,(77.915.903.013),,,103556350189.0,-77915903013.0
60,60,60,Tiền và tương đương tiền đầu năm,,7.979.549.331,85.895.452.344,,,7979549331.0,85895452344.0
70,70,70,Tiền và tương đương tiền cuối năm,4,111.535.899.520,7.979.549.331,,4.0,111535899520.0,7979549331.0
