row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
"Công ty Cổ phần Dây cáp Điện Việt Nam (""Cadivi"")","Công ty Cổ phần Dây cáp Điện Việt Nam (""Cadivi"")","Công ty Cổ phần Dây cáp Điện Việt Nam (""Cadivi"")",Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
"Công ty Cổ phần Thiết bị Điện (""Thibidi"")","Công ty Cổ phần Thiết bị Điện (""Thibidi"")","Công ty Cổ phần Thiết bị Điện (""Thibidi"")",Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
"Công ty Cổ phần Chế tạo Điện cơ Hà Nội (""HEM"")","Công ty Cổ phần Chế tạo Điện cơ Hà Nội (""HEM"")","Công ty Cổ phần Chế tạo Điện cơ Hà Nội (""HEM"")",Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
"Công ty Cổ phần Thiết bị đo điện EMIC (""Emic"")","Công ty Cổ phần Thiết bị đo điện EMIC (""Emic"")","Công ty Cổ phần Thiết bị đo điện EMIC (""Emic"")",Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
"Công ty Dây đồng Việt Nam CFT (""CFT"")","Công ty Dây đồng Việt Nam CFT (""CFT"")","Công ty Dây đồng Việt Nam CFT (""CFT"")",Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
"Công ty TNHH Phát điện GELEX (""Phát điện Gelex"")","Công ty TNHH Phát điện GELEX (""Phát điện Gelex"")","Công ty TNHH Phát điện GELEX (""Phát điện Gelex"")",Hoạt động kinh doanh có lãi,Chưa là công ty con,,
"Công ty Cổ phần Năng lượng GELEX Quảng Trị (""Gelex Quảng Trị"")","Công ty Cổ phần Năng lượng GELEX Quảng Trị (""Gelex Quảng Trị"")","Công ty Cổ phần Năng lượng GELEX Quảng Trị (""Gelex Quảng Trị"")",Hoạt động kinh doanh lỗ,Chưa là công ty con,,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Hoạt động kinh doanh có lãi,Chưa là công ty liên kết,,
