row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,237.579.558.514,207.280.587.284,237579558514.0,207280587284.0
Phí LC UPAS,Phí LC UPAS,Phí LC UPAS,25.031.754.545,18.640.465.868,25031754545.0,18640465868.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,11.095.737.160,20.813.398.814,11095737160.0,20813398814.0
Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,10.387.356.283,-,10387356283.0,
Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,7.545.805.824,6.188.061.900,7545805824.0,6188061900.0
Lãi nhận ký quỹ,Lãi nhận ký quỹ,Lãi nhận ký quỹ,4.241.095.890,18.057.905.670,4241095890.0,18057905670.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,2.968.036.283,6.411.696.252,2968036283.0,6411696252.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,10.447.089.073,2.464.704.179,10447089073.0,2464704179.0
,,,309.296.433.572,279.856.819.967,309296433572.0,279856819967.0
