row_label_raw,row_label_full,STT,Công ty con cấp 4,Hoạt động chính,Tỷ lệ lợi ích trực tiếp của công ty con cấp 3,Tỷ lệ lợi ích trực tiếp của công ty con cấp 3_1,Tỷ lệ lợi ích của Tập đoàn,Tỷ lệ lợi ích của Tập đoàn_1,numeric__Công ty con cấp 4,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 3,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 3_1,numeric__Tỷ lệ lợi ích của Tập đoàn,numeric__Tỷ lệ lợi ích của Tập đoàn_1
STT,STT,STT,Công ty con cấp 4,Hoạt động chính,31/12/2021,1/1/2021,31/12/2021,1/1/2021,,,,,,
,,,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,Công ty con của Công ty Cổ phần Khoáng sản Bắc Úc,,,,,,
1,STT > 1,1,Dragon Resource Investment Pty Ltd.,"Xuất, nhập khẩu, mua bán, phân phối hàng hóa; hoạt động vận tải, đại lý vận tải.",100%,100%,"99,969%","99,971%",,,1.0,1.0,0.99969,0.99971
,,,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,Công ty con của Công ty Cổ phần Golden Gain Việt Nam,,,,,,
2,STT > 2,2,Công ty Cổ phần Đầu tư và Dịch vụ Hà Nội,"Hoạt động thể thao, giải trí, tennis, cầu lông, bida, boi, thể dục thể hình, games, bất động sản.","95,267%","95,27%","95,016%","95,111%",,,0.9526699999999999,0.9527,0.95016,0.95111
3,STT > 3,3,Công ty Cổ phần Vận tải và Dịch vụ Thương mại Hà Nội,"Vận tải hàng hóa bằng ô tô, vận tải khách liên tính bằng ô tô, sửa chữa máy móc, thiết bị, dịch vụ lữ hành nội địa, đại lý kinh doanh xăng dầu, dịch vụ đại lý vận tải và dịch vụ trống giữ xe ô tô, văn phòng, kho bãi và bất động sản.","99,90%","99,90%","99,637%","99,736%",,,0.9990000000000001,0.9990000000000001,0.99637,0.99736
