row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
Bán hàng,Tổng doanh thu > Bán hàng,Bán hàng,149.550.845.147.961,90.003.588.760.001,149550845147961.0,90003588760001.0
Cung cấp dịch vụ,Tổng doanh thu > Cung cấp dịch vụ,Cung cấp dịch vụ,405.022.678.003,636.863.788.632,405022678003.0,636863788632.0
Doanh thu cho thuê lại đất thuê,Tổng doanh thu > Doanh thu cho thuê lại đất thuê,Doanh thu cho thuê lại đất thuê,828.849.613.625,411.557.012.405,828849613625.0,411557012405.0
Cho thuê bắt động sản đầu tư,Tổng doanh thu > Cho thuê bắt động sản đầu tư,Cho thuê bắt động sản đầu tư,68.963.681.744,62.562.330.568,68963681744.0,62562330568.0
Doanh thu bán bắt động sản,Tổng doanh thu > Doanh thu bán bắt động sản,Doanh thu bán bắt động sản,10.461.623.597,86.259.390.420,10461623597.0,86259390420.0
Doanh thu khác,Tổng doanh thu > Doanh thu khác,Doanh thu khác,1.217.222.270,78.210.489.800,1217222270.0,78210489800.0
,,,150.865.359.967.200,91.279.041.771.826,150865359967200.0,91279041771826.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,(1.128.759.484.800),(1.125.473.685.738),-1128759484800.0,-1125473685738.0
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,(2.633.787.116),(2.612.959.380),-2633787116.0,-2612959380.0
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,(54.176.715.939),(32.451.699.991),-54176715939.0,-32451699991.0
,,,(1.185.569.987.855),(1.160.538.345.109),-1185569987855.0,-1160538345109.0
,,,149.679.789.979.345,90.118.503.426.717,149679789979345.0,90118503426717.0
