row_label_raw,row_label_full,col_0,Giá gốc và giá trị có thể thu hồi > 31/12/2021VND,Giá gốc và giá trị có thể thu hồi > 1/1/2021VND,numeric__Giá gốc và giá trị có thể thu hồi > 31/12/2021VND,numeric__Giá gốc và giá trị có thể thu hồi > 1/1/2021VND
Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,1.396.364.488.017,913.306.321.947,1396364488017.0,913306321947.0
Các dự án khác,Các dự án khác,Các dự án khác,13.049.559.088,5.164.409.999,13049559088.0,5164409999.0
,,,1.409.414.047.105,918.470.731.946,1409414047105.0,918470731946.0
