row_label_raw,row_label_full,col_0,1/1/2021 > Giá trị ghi số VND,1/1/2021 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2021 > Giá trị ghi số VND,31/12/2021 > Số có khả năng trả nợ VND,numeric__1/1/2021 > Giá trị ghi số VND,numeric__1/1/2021 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2021 > Giá trị ghi số VND,numeric__31/12/2021 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,31.553.932.128.138,31.553.932.128.138,122.611.538.943.578,(116.618.462.681.760),37.547.008.389.956,37.547.008.389.956,31553932128138.0,31553932128138.0,122611538943578.0,-116618462681760.0,37547008389956.0,37547008389956.0
Vay dài hạn đến hạn trả (Thuyết minh 24.2),Vay dài hạn đến hạn trả (Thuyết minh 24.2),Vay dài hạn đến hạn trả (Thuyết minh 24.2),5.244.533.543.966,5.244.533.543.966,6.274.443.388.347,(5.318.342.239.913),6.200.634.692.400,6.200.634.692.400,5244533543966.0,5244533543966.0,6274443388347.0,-5318342239913.0,6200634692400.0,6200634692400.0
,,,36.798.465.672.104,36.798.465.672.104,128.885.982.331.925,(121.936.804.921.673),43.747.643.082.356,43.747.643.082.356,36798465672104.0,36798465672104.0,128885982331925.0,-121936804921673.0,43747643082356.0,43747643082356.0
