row_label_raw,row_label_full,Tiền gửi ngân hàng và các khoản tương đương tiền Đầu tư nằm giữ đến ngày đáo hạn ngắn hạn và dài hạn,Thuyết minh > (a) > (b),31/12/2021Triệu VND > 22.453.350 > 18.236.153,1/1/2021Triệu VND > 13.683.180 > 8.296.993,numeric__Thuyết minh > (a) > (b),numeric__31/12/2021Triệu VND > 22.453.350 > 18.236.153,numeric__1/1/2021Triệu VND > 13.683.180 > 8.296.993
"Phải thu ngắn hạn của khách hàng, phải thu về cho vay và phải thu ngắn và dài hạn khác","Phải thu ngắn hạn của khách hàng, phải thu về cho vay và phải thu ngắn và dài hạn khác","Phải thu ngắn hạn của khách hàng, phải thu về cho vay và phải thu ngắn và dài hạn khác",(c),5.662.048,4.363.749,,5662048.0,4363749.0
,,,,46.351.551,26.343.922,,46351551.0,26343922.0
