row_label_raw,row_label_full,col_0,Số đầu nămTriệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__Số cuối nămTriệu đồng
Thuế giả trị gia tăng,Thuế giả trị gia tăng,Thuế giả trị gia tăng,4.313,70.047,(64.688),9.672,4313.0,70047.0,-64688.0,9672.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,50.416,758.161,(531.798),276.779,50416.0,758161.0,-531798.0,276779.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.339,170.239,(150.730),27.848,8339.0,170239.0,-150730.0,27848.0
,,,63.068,998.447,(747.216),314.299,63068.0,998447.0,-747216.0,314299.0
Trong đó:- Phải trả,Trong đó:- Phải trả,Trong đó:- Phải trả,63.068,,,314.299,63068.0,,,314299.0
