row_label_raw,row_label_full,col_0,Bảo cáo tỉnh hình tài chính,Bảo cáo tỉnh hình tài chính_1,Ảnh hưởng đếnbảo cáo kết quả hoạt động,Ảnh hưởng đếnbảo cáo kết quả hoạt động_1,numeric__Bảo cáo tỉnh hình tài chính,numeric__Bảo cáo tỉnh hình tài chính_1,numeric__Ảnh hưởng đếnbảo cáo kết quả hoạt động,numeric__Ảnh hưởng đếnbảo cáo kết quả hoạt động_1
,,,Số cuối nămVND,Số đầu nămVND,Năm nayVND,Năm trướcVND,,,,
Tài sản thuếTNDN hoãn lạiTrích trước chi phíchưa có hoá đơn,Tài sản thuếTNDN hoãn lạiTrích trước chi phíchưa có hoá đơn,Tài sản thuếTNDN hoãn lạiTrích trước chi phíchưa có hoá đơn,6.058,6.058,-,6.058,6058.0,6058.0,,6058.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,38.898,5.000,33.898,5.000,38898.0,5000.0,33898.0,5000.0
,,,44.956,11.058,33.898,11.058,44956.0,11058.0,33898.0,11058.0
Thu nhập thuếTNDN hoãn lạithuẩn ảnh hưởngbảo cáo kết quảhoạt động,Thu nhập thuếTNDN hoãn lạithuẩn ảnh hưởngbảo cáo kết quảhoạt động,Thu nhập thuếTNDN hoãn lạithuẩn ảnh hưởngbảo cáo kết quảhoạt động,,,(33.898),(11.058),,,-33898.0,-11058.0
