row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Dự phòng rủi ro tín dụng,Dự phòng rủi ro tín dụng,Dự phòng rủi ro tín dụng,194,252,194.0,252.0
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,194,252,194.0,252.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,421.438,204.673,421438.0,204673.0
- Các khoản tạm ứng hoạt động nghiệp vụ,- Các khoản tạm ứng hoạt động nghiệp vụ,- Các khoản tạm ứng hoạt động nghiệp vụ,128.302,108.805,128302.0,108805.0
- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,118.954,15.913,118954.0,15913.0
- Phải thu khách hàng,- Phải thu khách hàng,- Phải thu khách hàng,94.163,-,94163.0,
- Phải thu giao dịch chứng khoán,- Phải thu giao dịch chứng khoán,- Phải thu giao dịch chứng khoán,35.855,35.855,35855.0,35855.0
- Phải thu khách hàng do ứng trước,- Phải thu khách hàng do ứng trước,- Phải thu khách hàng do ứng trước,5.225,5.225,5225.0,5225.0
- Các khoản khác,- Các khoản khác,- Các khoản khác,38.939,38.875,38939.0,38875.0
,,,421.632,204.925,421632.0,204925.0
