row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hồi đoai,Cam kết giao dịch hồi đoai,Cam kết giao dịch hồi đoai,150.223.284,328.595.475,150223284.0,328595475.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,21.259.403,46.479.141,21259403.0,46479141.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,21.323.160,46.528.277,21323160.0,46528277.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,107.640.721,235.588.057,107640721.0,235588057.0
Cam kết trong nghiệp vụ thư tin dụng,Cam kết trong nghiệp vụ thư tin dụng,Cam kết trong nghiệp vụ thư tin dụng,1.163.547,1.698.436,1163547.0,1698436.0
- Thư tin dụng trả ngay,- Thư tin dụng trả ngay,- Thư tin dụng trả ngay,1.163.547,1.698.436,1163547.0,1698436.0
Cam kết cho vay không hủy ngang,Cam kết cho vay không hủy ngang,Cam kết cho vay không hủy ngang,4.415,3.497,4415.0,3497.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,8.778.154,6.943.369,8778154.0,6943369.0
- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,1.608.668,1.463.846,1608668.0,1463846.0
- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,892.672,671.043,892672.0,671043.0
- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,340.965,482.943,340965.0,482943.0
- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,5.935.849,4.325.537,5935849.0,4325537.0
Cam kết khác,Cam kết khác,Cam kết khác,-,1.014.680,,1014680.0
,,,160.169.400,338.255.457,160169400.0,338255457.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(406.431),(416.514),-406431.0,-416514.0
Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,159.762.969,337.838.943,159762969.0,337838943.0
