row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,24,13.568.172,8.989.882,24.0,13568172.0,8989882.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,25,(8.515.370),(5.992.560),25.0,-8515370.0,-5992560.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,5.052.802,2.997.322,,5052802.0,2997322.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,673.408,849.253,,673408.0,849253.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(377.785),(320.789),,-377785.0,-320789.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,26,295.623,528.464,26.0,295623.0,528464.0
(Lỗ)/lãi thuần từ hoạt động kinh doanh ngoại hối,(Lỗ)/lãi thuần từ hoạt động kinh doanh ngoại hối,(Lỗ)/lãi thuần từ hoạt động kinh doanh ngoại hối,27,(1.546),245.756,27.0,-1546.0,245756.0
(Lỗ)/lãi thuần từ mua bản chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bản chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bản chứng khoán kinh doanh,28,(839),588,28.0,-839.0,588.0
(Lỗ)/lãi thuần từ mua bản chứng khoán đầu tư,(Lỗ)/lãi thuần từ mua bản chứng khoán đầu tư,(Lỗ)/lãi thuần từ mua bản chứng khoán đầu tư,29,(104.237),109.475,29.0,-104237.0,109475.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,3.460.281,650.071,,3460281.0,650071.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(156.088),(31.142),,-156088.0,-31142.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,30,3.304.193,618.929,30.0,3304193.0,618929.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",31,34.016,80.635,31.0,34016.0,80635.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,8.580.012,4.581.169,,8580012.0,4581169.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,32,(3.033.386),(2.390.830),32.0,-3033386.0,-2390830.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tin dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tin dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tin dụng,,5.546.626,2.190.339,,5546626.0,2190339.0
Chi phí dự phòng rủi ro tin dụng,Chi phí dự phòng rủi ro tin dụng,Chi phí dự phòng rủi ro tin dụng,9,(2.024.645),(1.411.791),9.0,-2024645.0,-1411791.0
TỔNG LỢI NHUẬN TRƯỚC THUÊ,TỔNG LỢI NHUẬN TRƯỚC THUÊ,TỔNG LỢI NHUẬN TRƯỚC THUÊ,,3.521.981,778.548,,3521981.0,778548.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,22.1,(758.161),(162.381),221.0,-758161.0,-162381.0
Thu nhập thuế thu nhập doanh nghiệp hoãn lại,Thu nhập thuế thu nhập doanh nghiệp hoãn lại,Thu nhập thuế thu nhập doanh nghiệp hoãn lại,22.2,33.898,11.058,222.0,33898.0,11058.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(724.263),(151.323),,-724263.0,-151323.0
LỢI NHUẬN SAU THUÊ,LỢI NHUẬN SAU THUÊ,LỢI NHUẬN SAU THUÊ,,2.797.718,627.225,,2797718.0,627225.0
