row_label_raw,row_label_full,Kỳ hạn,Mệnh giá,Chiết khấu,Phụ trội,Giá trị thuần,numeric__Mệnh giá,numeric__Chiết khấu,numeric__Phụ trội,numeric__Giá trị thuần
Kỳ hạn,Kỳ hạn,Kỳ hạn,VND,VND,VND,VND,,,,
Dưới 12 tháng,Kỳ hạn > Dưới 12 tháng,Dưới 12 tháng,1.000.000.000.000,-,-,1.000.000.000.000,1000000000000.0,,,1000000000000.0
Từ 12 tháng đến 05 năm,Kỳ hạn > Từ 12 tháng đến 05 năm,Từ 12 tháng đến 05 năm,882.027.000.000,-,-,882.027.000.000,882027000000.0,,,882027000000.0
,,,1.882.027.000.000,-,-,1.882.027.000.000,1882027000000.0,,,1882027000000.0
