row_label_raw,row_label_full,col_0,31/12/2021,31/12/2020,numeric__31/12/2021,numeric__31/12/2020
,,,VND,VND,,
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,(210.577.720.854),(221.578.434.496),-210577720854.0,-221578434496.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(394.224.166.940),(348.958.984.860),-394224166940.0,-348958984860.0
,,,(604.801.887.794),(570.537.419.356),-604801887794.0,-570537419356.0
Chi tiết tăng/giảm dự phòng rủi ro tín dụng:,Chi tiết tăng/giảm dự phòng rủi ro tín dụng:,Chi tiết tăng/giảm dự phòng rủi ro tín dụng:,Chi tiết tăng/giảm dự phòng rủi ro tín dụng:,Chi tiết tăng/giảm dự phòng rủi ro tín dụng:,,
,,,Dự phòng chung,Dự phòng cụ thể,,
,,,VND,VND,,
Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,,
Số dư đầu năm,Năm nay > Số dư đầu năm,Số dư đầu năm,(348.958.984.860),(221.578.434.496),-348958984860.0,-221578434496.0
Trích lập dự phòng rủi ro trong năm,Năm nay > Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,(45.265.182.080),(150.179.707.634),-45265182080.0,-150179707634.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Năm nay > Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,161.180.421.276,,161180421276.0
Số dư cuối năm,Năm nay > Số dư cuối năm,Số dư cuối năm,(394.224.166.940),(210.577.720.854),-394224166940.0,-210577720854.0
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,
Số dư đầu năm,Năm trước > Số dư đầu năm,Số dư đầu năm,(314.308.503.479),(151.408.803.429),-314308503479.0,-151408803429.0
Trích lập dự phòng rủi ro trong năm,Năm trước > Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,(34.650.481.381),(106.683.577.627),-34650481381.0,-106683577627.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Năm trước > Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,36.513.946.560,,36513946560.0
Số dư cuối năm,Năm trước > Số dư cuối năm,Số dư cuối năm,(348.958.984.860),(221.578.434.496),-348958984860.0,-221578434496.0
