row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2021 > VND,31/12/2020 > VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__31/12/2020 > VND
1,1,1,Bảo lãnh vay vốn,,-,300.000.000.000,,,,300000000000.0
2,2,2,Cam kết giao dịch hối đoái,,911.000.000.000,3.162.645.000.000,,,911000000000.0,3162645000000.0
c,c,c,Cam kết giao dịch hoán đổi,,911.000.000.000,3.162.645.000.000,,,911000000000.0,3162645000000.0
4,4,4,Cam kết trong nghiệp vụ L/C,,134.494.629.571,382.891.507.294,,,134494629571.0,382891507294.0
5,5,5,Bảo lãnh khác,,533.999.710.766,684.886.456.296,,,533999710766.0,684886456296.0
