row_label_raw,row_label_full,col_0,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực),Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Tài sản,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Công nợ,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực),numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Tài sản,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Công nợ
,,,VND,VND,VND,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,1.060.883.717.004,4.004.260.508,-,1060883717004.0,4004260508.0,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,1.060.883.717.004,4.004.260.508,-,1060883717004.0,4004260508.0,
- Giao dịch kỳ hạn tiền tệ,- Giao dịch kỳ hạn tiền tệ,- Giao dịch kỳ hạn tiền tệ,145.545.717.004,862.260.508,-,145545717004.0,862260508.0,
- Giao dịch hoán đổi tiền tệ,- Giao dịch hoán đổi tiền tệ,- Giao dịch hoán đổi tiền tệ,915.338.000.000,3.142.000.000,-,915338000000.0,3142000000.0,
Tại ngày 31/12/2020,Tại ngày 31/12/2020,Tại ngày 31/12/2020,3.245.606.914.429,5.554.449.516,-,3245606914429.0,5554449516.0,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,3.245.606.914.429,5.554.449.516,-,3245606914429.0,5554449516.0,
- Giao dịch kỳ hạn tiền tệ,- Giao dịch kỳ hạn tiền tệ,- Giao dịch kỳ hạn tiền tệ,769.052.534.429,2.381.309.516,-,769052534429.0,2381309516.0,
- Giao dịch hoán đổi tiền tệ,- Giao dịch hoán đổi tiền tệ,- Giao dịch hoán đổi tiền tệ,2.476.554.380.000,3.173.140.000,-,2476554380000.0,3173140000.0,
