row_label_raw,row_label_full,Kỳ hạn,Mệnh giá,Chiết khấu,Phụ trội,Giá trị thuần,numeric__Mệnh giá,numeric__Chiết khấu,numeric__Phụ trội,numeric__Giá trị thuần
Kỳ hạn,Kỳ hạn,Kỳ hạn,VND,VND,VND,VND,,,,
Dưới 12 tháng,Kỳ hạn > Dưới 12 tháng,Dưới 12 tháng,450.000.000.000,-,-,450.000.000.000,450000000000.0,,,450000000000.0
Từ 12 tháng đến 05 năm,Kỳ hạn > Từ 12 tháng đến 05 năm,Từ 12 tháng đến 05 năm,457.635.398.735,-,-,457.635.398.735,457635398735.0,,,457635398735.0
Từ 05 năm trở lên,Kỳ hạn > Từ 05 năm trở lên,Từ 05 năm trở lên,450.000.000.000,-,-,450.000.000.000,450000000000.0,,,450000000000.0
,,,1.357.635.398.735,-,-,1.357.635.398.735,1357635398735.0,,,1357635398735.0
