row_label_raw,row_label_full,col_0,31/12/2021,31/12/2020,numeric__31/12/2021,numeric__31/12/2020
,,,VND,VND,,
Công ty TNHH,Công ty TNHH,Công ty TNHH,33.824.437.296.576,28.133.950.155.947,33824437296576.0,28133950155947.0
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,15.830.732.441.304,15.959.742.813.440,15830732441304.0,15959742813440.0
Cho vay cá nhân và khách hàng khác,Cho vay cá nhân và khách hàng khác,Cho vay cá nhân và khách hàng khác,4.803.561.771.761,4.284.849.999.390,4803561771761.0,4284849999390.0
,,,54.458.731.509.641,48.378.542.968.777,54458731509641.0,48378542968777.0
Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,,
,,,31/12/2021,31/12/2020,,
,,,VND,VND,,
"Xây dựng, khai khoáng","Phân tích dư nợ cho vay theo ngành > Xây dựng, khai khoáng","Xây dựng, khai khoáng",9.009.079.076.393,7.588.857.933.697,9009079076393.0,7588857933697.0
"Thương mại, sản xuất và chế biến","Phân tích dư nợ cho vay theo ngành > Thương mại, sản xuất và chế biến","Thương mại, sản xuất và chế biến",19.075.025.210.274,16.470.538.043.035,19075025210274.0,16470538043035.0
"Kho bãi, vận tải và thông tin liên lạc","Phân tích dư nợ cho vay theo ngành > Kho bãi, vận tải và thông tin liên lạc","Kho bãi, vận tải và thông tin liên lạc",384.745.065.443,167.180.977.872,384745065443.0,167180977872.0
Nông nghiệp và lâm nghiệp,Phân tích dư nợ cho vay theo ngành > Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,47.445.927.033,74.103.890.876,47445927033.0,74103890876.0
Cá nhân và ngành nghề khác,Phân tích dư nợ cho vay theo ngành > Cá nhân và ngành nghề khác,Cá nhân và ngành nghề khác,25.942.436.230.498,24.077.862.123.297,25942436230498.0,24077862123297.0
,,,54.458.731.509.641,48.378.542.968.777,54458731509641.0,48378542968777.0
