row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.513.278.390.887,4.625.338.672.211,,,4513278390887.0,4625338672211.0
310,310,310,I. Nợ ngắn hạn,,3.064.578.385.158,3.011.074.968.540,,,3064578385158.0,3011074968540.0
311,311,311,1. Phải trả người bán ngắn hạn,19.1,1.771.091.171.271,2.187.521.274.611,,191.0,1771091171271.0,2187521274611.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19.2,5.276.042.960,30.840.012.570,,192.0,5276042960.0,30840012570.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,62.323.789.180,19.309.184.410,,22.0,62323789180.0,19309184410.0
314,314,314,4. Phải trả người lao động,,38.579.689.556,18.810.434.836,,,38579689556.0,18810434836.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,47.170.294.972,36.763.167.773,,20.0,47170294972.0,36763167773.0
319,319,319,6. Phải trả ngắn hạn khác,21,1.430.410.288,14.167.578.875,,21.0,1430410288.0,14167578875.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,23,1.138.706.986.931,703.663.315.465,,23.0,1138706986931.0,703663315465.0
330,330,330,II. Nợ dài hạn,,1.448.700.005.729,1.614.263.703.671,,,1448700005729.0,1614263703671.0
338,338,338,1. Vay và nợ thuê tài chính dài hạn,23,965.305.230.814,1.156.062.173.955,,23.0,965305230814.0,1156062173955.0
339,339,339,2. Trải phiếu chuyển đổi,23,475.246.584.653,452.505.553.270,,23.0,475246584653.0,452505553270.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,32.3,8.148.190.262,5.695.976.446,,323.0,8148190262.0,5695976446.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.935.751.653.618,1.908.322.023.619,,,2935751653618.0,1908322023619.0
410,410,410,I. Vốn chủ sở hữu,,2.935.751.653.618,1.908.322.023.619,,,2935751653618.0,1908322023619.0
411,411,411,1. Vốn cổ phần,24.1,2.390.216.420.000,1.435.200.000.000,,241.0,2390216420000.0,1435200000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.390.216.420.000,1.435.200.000.000,,,2390216420000.0,1435200000000.0
413,413,413,2. Quyền chọn chuyển đổi trái phiếu,24.1,137.648.613.977,137.648.613.977,,241.0,137648613977.0,137648613977.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,24.1,398.258.489.337,324.866.540.588,,241.0,398258489337.0,324866540588.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,80.886.120.588,298.655.201.455,,,80886120588.0,298655201455.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,317.372.368.749,26.211.339.133,,,317372368749.0,26211339133.0
429,429,429,4. Lợi ích cổ đông không kiểm soát,25,9.628.130.304,10.606.869.054,,25.0,9628130304.0,10606869054.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.449.030.044.505,6.533.660.695.830,,,7449030044505.0,6533660695830.0
