row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,76.630.177.559,93.220.306.421,76630177559.0,93220306421.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,38.077.072.798,64.454.688.840,38077072798.0,64454688840.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,23.314.530.198,14.796.582.626,23314530198.0,14796582626.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,6.787.656.369,6.711.621.642,6787656369.0,6711621642.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.007.382.374,1.249.462.581,2007382374.0,1249462581.0
Khác,Khác,Khác,6.443.535.820,6.007.950.732,6443535820.0,6007950732.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,137.280.743.174,99.534.558.673,137280743174.0,99534558673.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,65.503.583.626,50.980.167.061,65503583626.0,50980167061.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,25.580.222.779,15.937.495.933,25580222779.0,15937495933.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,4.147.514.380,1.749.038.171,4147514380.0,1749038171.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,1.259.641.421,378.946.050,1259641421.0,378946050.0
Khác,Khác,Khác,40.789.780.968,30.488.911.458,40789780968.0,30488911458.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,213.910.920.733,192.754.865.094,213910920733.0,192754865094.0
