row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÂN HẠN,,3.081.018.989.584,3.148.011.679.041,,,3081018989584.0,3148011679041.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,148.911.935.224,95.165.075.409,,5.0,148911935224.0,95165075409.0
111,111,111,1. Tiền,,146.361.935.224,92.615.075.409,,,146361935224.0,92615075409.0
112,112,112,2. Các khoản tương đương tiền,,2.550.000.000,2.550.000.000,,,2550000000.0,2550000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,290.692.994.520,326.525.000.000,,,290692994520.0,326525000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,290.692.994.520,326.525.000.000,,6.0,290692994520.0,326525000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,444.109.706.085,1.105.065.760.580,,,444109706085.0,1105065760580.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,188.713.231.186,890.459.855.304,,7.0,188713231186.0,890459855304.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,197.401.601.586,149.730.153.663,,8.0,197401601586.0,149730153663.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,75.000.000,-,,,75000000.0,
136,136,136,4. Phải thu ngắn hạn khác,9,62.184.888.730,66.104.050.466,,9.0,62184888730.0,66104050466.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"9, 10",(4.266.008.550),(4.266.008.550),,,-4266008550.0,-4266008550.0
139,139,139,6. Tài sản thiếu chờ xử lý,,993.133,3.037.709.697,,,993133.0,3037709697.0
140,140,140,IV. Hàng tồn kho,11,2.156.075.218.789,1.592.961.230.786,,11.0,2156075218789.0,1592961230786.0
141,141,141,1. Hàng tồn kho,,2.156.075.218.789,1.592.961.230.786,,,2156075218789.0,1592961230786.0
150,150,150,V. Tài sản ngắn hạn khác,,41.229.134.966,28.294.612.266,,,41229134966.0,28294612266.0
151,151,151,1. Chi phí trả trước ngắn hạn,17,24.697.495.919,23.690.333.542,,17.0,24697495919.0,23690333542.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,22,13.170.833.545,3.971.475.355,,22.0,13170833545.0,3971475355.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,22,3.360.805.502,632.803.369,,22.0,3360805502.0,632803369.0
