row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),Năm trước(trình bày trước đây),numeric__Năm nay,numeric__Năm trước(trình bày lại),numeric__Năm trước(trình bày trước đây)
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),317.047.520.186,26.375.283.530,26.375.283.530,317047520186.0,26375283530.0,26375283530.0
Ảnh hưởng suy giảm do chi phí lãi vay phát sinh từ trái phiếu chuyển đổi,Ảnh hưởng suy giảm do chi phí lãi vay phát sinh từ trái phiếu chuyển đổi,Ảnh hưởng suy giảm do chi phí lãi vay phát sinh từ trái phiếu chuyển đổi,52.309.471.979,38.815.170.574,38.815.170.574,52309471979.0,38815170574.0,38815170574.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,369.356.992.165,65.190.454.104,65.190.454.104,369356992165.0,65190454104.0,65190454104.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (i),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (i),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (i),203.754.712,167.918.042,143.520.000,203754712.0,167918042.0,143520000.0
Ảnh hưởng suy giảm do,Ảnh hưởng suy giảm do,Ảnh hưởng suy giảm do,,,,,,
Trái phiếu có thể chuyển đổi,Ảnh hưởng suy giảm do > Trái phiếu có thể chuyển đổi,Trái phiếu có thể chuyển đổi,43.083.066,35.505.555,30.342.495,43083066.0,35505555.0,30342495.0
Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Ảnh hưởng suy giảm do > Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,246.837.777,203.423.597,173.862.495,246837777.0,203423597.0,173862495.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Ảnh hưởng suy giảm do > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.556,157,184,1556.0,157.0,184.0
Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Ảnh hưởng suy giảm do > Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),1.496,157,184,1496.0,157.0,184.0
