row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,406.249.012.223,24.519.483.098,406249012223.0,24519483098.0
Thuế TNDN theo thuế suất áp dụng cho các công ty trong Nhóm Công ty,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Nhóm Công ty,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Nhóm Công ty,72.701.744.671,(22.687.815),72701744671.0,-22687815.0
Các điều chỉnh tăng (giảm):,Các điều chỉnh tăng (giảm):,Các điều chỉnh tăng (giảm):,,,,
Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,Các điều chỉnh tăng (giảm): > Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,17.613.644.872,2.800.085.158,17613644872.0,2800085158.0
Điều chỉnh thuế TNDN theo Nghị định số 132/2020/NĐ-CP (*),Các điều chỉnh tăng (giảm): > Điều chỉnh thuế TNDN theo Nghị định số 132/2020/NĐ-CP (*),Điều chỉnh thuế TNDN theo Nghị định số 132/2020/NĐ-CP (*),3.632.559.965,12.142.559.473,3632559965.0,12142559473.0
Chi phí không được trừ,Các điều chỉnh tăng (giảm): > Chi phí không được trừ,Chi phí không được trừ,4.715.716.801,2.527.427.783,4715716801.0,2527427783.0
Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,Các điều chỉnh tăng (giảm): > Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,2.850.397.340,2.035.802.984,2850397340.0,2035802984.0
Điều chỉnh thuế TNDN trích (thừa) thiếu trong những nằm trước,Các điều chỉnh tăng (giảm): > Điều chỉnh thuế TNDN trích (thừa) thiếu trong những nằm trước,Điều chỉnh thuế TNDN trích (thừa) thiếu trong những nằm trước,(1.947.077.192),2.497.811.936,-1947077192.0,2497811936.0
Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,Các điều chỉnh tăng (giảm): > Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,254.158.016,(4.038.201.980),254158016.0,-4038201980.0
Phân bổ lợi thế thương mại,Các điều chỉnh tăng (giảm): > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,56.841.908,56.841.908,56841908.0,56841908.0
Lỗ năm trước chuyển sang,Các điều chỉnh tăng (giảm): > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(1.021.166.014),(2.407.414.961),-1021166014.0,-2407414961.0
Thu nhập được miễn thuế,Các điều chỉnh tăng (giảm): > Thu nhập được miễn thuế,Thu nhập được miễn thuế,(11.544.122.192),(21.398.091.116),-11544122192.0,-21398091116.0
Chi phí (thu nhập) thuế TNDN,Các điều chỉnh tăng (giảm): > Chi phí (thu nhập) thuế TNDN,Chi phí (thu nhập) thuế TNDN,87.312.698.175,(5.805.866.630),87312698175.0,-5805866630.0
