row_label_raw,row_label_full,Bà Bùi Hương Giang,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Trương Anh Tuấn,Ông Trương Anh Tuấn,Ông Trương Anh Tuấn,Phó Tổng Giám đốc,bỗ nhiệm ngày 1 tháng 2 năm 2024,,
Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Phó Tổng Giám đốc,bỗ nhiệm ngày 29 tháng 11 năm 2024,,
Ông Ngô Cao Cường,Ông Ngô Cao Cường,Ông Ngô Cao Cường,Phó Tổng Giám đốc,bỗ nhiệm ngày 29 tháng 11 năm 2024,,
Ông Nguyễn Văn Non,Ông Nguyễn Văn Non,Ông Nguyễn Văn Non,Phó Tổng Giám đốc,miễn nhiệm ngày 31 tháng 1 năm 2024,,
