row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
i),i),i),Tiền gửi tại tài khoản tập trung FPT,,,,,
i),i) > i),i),Công ty Cổ phần FPT,28.041.134,1.064.190.977,,28041134.0,1064190977.0
ii),ii),ii),Phải thu ngắn hạn của khách hàng (Thuyết minh 5),,,,,
ii),ii) > ii),ii),Công ty TNHH Hệ thống Thông tin FPT,18.232.500.803,2.975.088.856,,18232500803.0,2975088856.0
ii),ii) > ii),ii),Công ty TNHH Phần mềm FPT,4.646.782.283,4.518.541.537,,4646782283.0,4518541537.0
ii),ii) > ii),ii),Công ty Cổ phần FPT,4.006.762.922,6.475.463.133,,4006762922.0,6475463133.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,386.563.475,-,,386563475.0,
ii),ii) > ii),ii),Công ty TNHH Phân phối Synnex FPT,279.003.499,-,,279003499.0,
ii),ii) > ii),ii),Khác,1.141.877.931,-,,1141877931.0,
ii),ii) > ii),ii),,28.693.490.913,13.969.093.526,,28693490913.0,13969093526.0
iii),iii),iii),Phải thu ngắn hạn khác,,,,,
iii),iii) > iii),iii),Công ty TNHH Phần mềm FPT,4.521.000.000,4.521.000.000,,4521000000.0,4521000000.0
iii),iii) > iii),iii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,192.321.244,,,192321244.0
iii),iii) > iii),iii),Công ty Cổ phần FPT,-,510.531,,,510531.0
iii),iii) > iii),iii),,4.521.000.000,4.713.831.775,,4521000000.0,4713831775.0
iv),iv),iv),Phải trả người bán ngắn hạn (Thuyết minh 12),,,,,
iv),iv) > iv),iv),Công ty TNHH Phân phối Synnex FPT,24.073.613.383,19.811.031.157,,24073613383.0,19811031157.0
iv),iv) > iv),iv),Công ty Cổ phần FPT,20.530.794.083,17.552.429.700,,20530794083.0,17552429700.0
iv),iv) > iv),iv),Công ty TNHH Hệ thống Thông tin FPT,4.902.747.464,214.052.599.391,,4902747464.0,214052599391.0
iv),iv) > iv),iv),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.147.486.002,399.999.994,,1147486002.0,399999994.0
iv),iv) > iv),iv),Công ty TNHH FPT Smart Cloud,735.428.462,-,,735428462.0,
iv),iv) > iv),iv),Công ty TNHH Phần mềm FPT,965.742.919,1.170.816.340,,965742919.0,1170816340.0
iv),iv) > iv),iv),Khác,65.872.856,-,,65872856.0,
iv),iv) > iv),iv),,52.421.685.169,252.986.876.582,,52421685169.0,252986876582.0
v),v),v),Phải trả ngắn hạn khác (Thuyết minh 16),,,,,
v),v) > v),v),Thu hộ bên liên quan,92.312.441,-,,92312441.0,
v),v) > v),v),Lợi nhuận và cổ tức phải trả,1.927.846.433,548.760.756.133,,1927846433.0,548760756133.0
v),v),v),Trong đó:,,,,,
v),v) > v),v),- Tổng Công ty Đầu tư và Kinh doanh vốn,-,274.570.036.000,,,274570036000.0
v),v) > v),v),Nhà nước – Công ty TNHH,-,249.845.764.000,,,249845764000.0
v),v) > v),v),- Công ty Cổ phần FPT,-,24.344.956.133,,,24344956133.0
v),v) > v),v),- Các cổ đông khác,1.927.846.433,24.344.956.133,,1927846433.0,24344956133.0
v),v) > v),v),,2.020.158.874,548.760.756.133,,2020158874.0,548760756133.0
