row_label_raw,row_label_full,Doanh thu thuần về bán hàng,897.855.677.893,493.737.881.744,numeric__897.855.677.893,numeric__493.737.881.744
Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,11.788.560.572.568,10.972.416.332.858,11788560572568.0,10972416332858.0
,,,12.686.416.250.461,11.466.154.214.602,12686416250461.0,11466154214602.0
