row_label_raw,row_label_full,Mã số,col_1,Tại ngày 31 tháng 12 năm 2020 > Số liệu đã báo cáo VND,Tại ngày 31 tháng 12 năm 2020 > Phân loại lại (*) VND,Tại ngày 31 tháng 12 năm 2020 > Số liệu phân loại lại VND,numeric__col_1,numeric__Tại ngày 31 tháng 12 năm 2020 > Số liệu đã báo cáo VND,numeric__Tại ngày 31 tháng 12 năm 2020 > Phân loại lại (*) VND,numeric__Tại ngày 31 tháng 12 năm 2020 > Số liệu phân loại lại VND
100,100,100,TÀI SẢN NGẮN HẠN,9.350.395.231.681,(346.556.488.455),9.003.838.743.226,,9350395231681.0,-346556488455.0,9003838743226.0
150,150,150,Tài sản ngắn hạn khác,481.596.804.114,(346.556.488.455),135.040.315.659,,481596804114.0,-346556488455.0,135040315659.0
151,151,151,Chi phí trả trước ngắn hạn,444.263.511.711,(346.556.488.455),97.707.023.256,,444263511711.0,-346556488455.0,97707023256.0
200,200,200,TÀI SẢN DÀI HẠN,6.730.573.747.199,346.556.488.455,7.077.130.235.654,,6730573747199.0,346556488455.0,7077130235654.0
260,260,260,Tài sản dài hạn khác,1.491.299.266.797,346.556.488.455,1.837.855.755.252,,1491299266797.0,346556488455.0,1837855755252.0
261,261,261,Chi phí trả trước dài hạn,1.461.779.271.867,346.556.488.455,1.808.335.760.322,,1461779271867.0,346556488455.0,1808335760322.0
