row_label_raw,row_label_full,Mãsố,col_1,Năm tài chính kết thúc ngày 31.12.2020,Năm tài chính kết thúc ngày 31.12.2020_1,Năm tài chính kết thúc ngày 31.12.2020_2,numeric__col_1,numeric__Năm tài chính kết thúc ngày 31.12.2020,numeric__Năm tài chính kết thúc ngày 31.12.2020_1,numeric__Năm tài chính kết thúc ngày 31.12.2020_2
Mãsố,Mãsố,Mãsố,,Số liệu đã báo cáo VND,Phân loại lại (**) VND,Số liệu phân loại lại VND,,,,
01,Mãsố > 01,01,Doanh thu bán hàng và cung cấp dịch vụ,11.552.202.993.487,(64.391.698.086),11.487.811.295.401,,11552202993487.0,-64391698086.0,11487811295401.0
02,Mãsố > 02,02,Các khoản giảm trừ doanh thu,86.048.778.885,(64.391.698.086),21.657.080.799,,86048778885.0,-64391698086.0,21657080799.0
10,Mãsố > 10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 – 02),11.466.154.214.602,-,11.466.154.214.602,,11466154214602.0,,11466154214602.0
11,Mãsố > 11,11,Giá vốn hàng bán,5.741.082.917.095,196.317.749.104,5.937.400.666.199,,5741082917095.0,196317749104.0,5937400666199.0
20,Mãsố > 20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 – 11),5.725.071.297.507,(196.317.749.104),5.528.753.548.403,,5725071297507.0,-196317749104.0,5528753548403.0
25,Mãsố > 25,25,Chi phí bán hàng,1.493.198.318.513,216.696.914.028,1.709.895.232.541,,1493198318513.0,216696914028.0,1709895232541.0
26,Mãsố > 26,26,Chi phí quản lý doanh nghiệp,2.266.716.371.805,(413.014.663.132),1.853.701.708.673,,2266716371805.0,-413014663132.0,1853701708673.0
