row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,105.383.147.074,329.704.890,105383147074.0,329704890.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,209.483.585,173.044.805,209483585.0,173044805.0
"- Bảo hiểm y tế, xã hội, thất nghiệp","- Bảo hiểm y tế, xã hội, thất nghiệp","- Bảo hiểm y tế, xã hội, thất nghiệp",5.047.074,14.294.034,5047074.0,14294034.0
"- Nhận ký quỹ, ký cược ngắn hạn;","- Nhận ký quỹ, ký cược ngắn hạn;","- Nhận ký quỹ, ký cược ngắn hạn;",1.872.196.149,127.680.000,1872196149.0,127680000.0
- Các khoản phải trả về hợp tác đầu tư,- Các khoản phải trả về hợp tác đầu tư,- Các khoản phải trả về hợp tác đầu tư,103.284.138.233,-,103284138233.0,
Công ty CP Mãi Dinh Ecopark (i),Công ty CP Mãi Dinh Ecopark (i),Công ty CP Mãi Dinh Ecopark (i),103.284.138.233,-,103284138233.0,
- Các khoản phải trả phải nộp khác,- Các khoản phải trả phải nộp khác,- Các khoản phải trả phải nộp khác,12.282.033,14.686.051,12282033.0,14686051.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,-,11.678.917.950,,11678917950.0
"- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn",-,1.678.917.950,,1678917950.0
- Các khoản phải trả về nhận hợp tác đầu tư,- Các khoản phải trả về nhận hợp tác đầu tư,- Các khoản phải trả về nhận hợp tác đầu tư,-,10.000.000.000,,10000000000.0
Công ty Cổ phần Phát triển Bất động sản DPV,Công ty Cổ phần Phát triển Bất động sản DPV,Công ty Cổ phần Phát triển Bất động sản DPV,-,10.000.000.000,,10000000000.0
Cộng,Cộng,Cộng,105.383.147.074,12.008.622.840,105383147074.0,12008622840.0
