row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng CP,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý (i),Số cuối năm > Dự phòng,Số đầu năm > Số lượng CP,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý (i),Số đầu năm > Dự phòng,numeric__Số cuối năm > Số lượng CP,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý (i),numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Số lượng CP,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý (i),numeric__Số đầu năm > Dự phòng
,,,,VND,VND,VND,,VND,VND,VND,,,,,,,,
Chứng khoán kinh doanh ngắn hạn- Tổng giá trị cổ phiếu,Chứng khoán kinh doanh ngắn hạn- Tổng giá trị cổ phiếu,Chứng khoán kinh doanh ngắn hạn- Tổng giá trị cổ phiếu,2.607.888,44.120.004.509,33.151.429.600,10.968.574.909,2.670.348,46.881.188.464,38.722.200.445,8.158.988.019,2607888.0,44120004509.0,33151429600.0,10968574909.0,2670348.0,46881188464.0,38722200445.0,8158988019.0
Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),2.607.888,44.120.004.509,33.151.429.600,10.968.574.909,2.670.348,46.881.188.464,38.722.200.445,8.158.988.019,2607888.0,44120004509.0,33151429600.0,10968574909.0,2670348.0,46881188464.0,38722200445.0,8158988019.0
Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),1.653.613,24.926.294.642,19.956.764.120,4.969.530.522,1.624.236,30.330.737.505,24.636.618.820,5.694.118.685,1653613.0,24926294642.0,19956764120.0,4969530522.0,1624236.0,30330737505.0,24636618820.0,5694118685.0
Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),Đầu tư chứng khoán đã được niêm yết+ Giá trị cổ phiếu đã được niêm yết (i)+ Giá trị cổ phiếu giao dịch trên sảnUpcom (ii),954.275,19.193.709.867,13.194.665.480,5.999.044.387,1.046.112,16.550.450.959,14.085.581.625,2.464.869.334,954275.0,19193709867.0,13194665480.0,5999044387.0,1046112.0,16550450959.0,14085581625.0,2464869334.0
Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,Ghi chú:,,,,,,,,
(i),(i),(i),Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,Đối với chứng khoán đã niêm yết: giá trị hợp lý của cổ phiếu là giá đóng cửa niêm yết trên thị trường chứng khoán tại ngày kết thúc niên độ kế toán.,,,,,,,,
(ii),(ii),(ii),"Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.","Đối với cổ phiếu đã đăng ký giao dịch trên thị trường giao dịch của các công ty đại chứng chưa niêm yết và các doanh nghiệp Nhà nước thực hiện cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng (Upcom), giá trị hợp lý được xác định là giá giao dịch bình quân trên hệ thống tại ngày kết thúc niên độ kế toán.",,,,,,,,
