row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ phần sở hữu trực tiếp và gián tiếp,Tỷ lệ quyền biểu quyết nắm giữ,Hoạt động chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ phần sở hữu trực tiếp và gián tiếp,numeric__Tỷ lệ quyền biểu quyết nắm giữ,numeric__Hoạt động chính
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,"Tăng 22, Tòa nhà Keangnam Landmark 72, E6 Phạm Hùng, Mễ Trì, Từ Liêm, Hà Nội",100%,100%,"Cung cấp giải pháp phần mềm ứng dụng, dịch vụ EPR, dịch vụ công nghệ thông tin, tích hợp hệ thống",,1.0,1.0,
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,"Số 17 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội",100%,100%,Cung cấp các dịch vụ và sản phẩm phần mềm,,1.0,1.0,
Công ty Cố phần Viễn thông FPT (*),Công ty Cố phần Viễn thông FPT (*),Công ty Cố phần Viễn thông FPT (*),"Số 17 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội","45,65%","45,65%","Cung cấp các dịch vụ ADSL, cho thuê đường truyền, quảng cáo trực tuyến và các dịch vụ trực tuyến khác",,0.45649999999999996,0.45649999999999996,
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,"Số 17 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội",100%,100%,Cung cấp dịch vụ đào tạo và công nghệ,,1.0,1.0,
Công ty Cố phần Dịch vụ Trực tuyến FPT,Công ty Cố phần Dịch vụ Trực tuyến FPT,Công ty Cố phần Dịch vụ Trực tuyến FPT,"Lô L 29B-31B-33B, đường Tân Thuận, phường Tân Thuận Đông, quận 7, thành phố Hồ Chí Minh","49,52%","80,15%",Cung cấp các dịch vụ trực tuyến,,0.49520000000000003,0.8015000000000001,
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,"Số 17 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội",100%,100%,"Hoạt động hỗ trợ dịch vụ tài chính (hoạt động tư vấn đầu tư, không bao gồm tư vấn pháp luật, tài chính)",,1.0,1.0,
Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,"Số 17 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội",100%,100%,Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,,1.0,1.0,
