row_label_raw,row_label_full,STT,Họ Tên,Chức danh,Năm nay,numeric__Họ Tên,numeric__Chức danh,numeric__Năm nay
1.,1.,1.,Ông Trương Gia Bình,Chủ tịch,0,,,0.0
2.,2.,2.,Ông Bùi Quang Ngọc,Phó Chủ tịch,0,,,0.0
3.,3.,3.,Ông Đỗ Cao Bảo,Ủy viên,0,,,0.0
4.,4.,4.,Ông Lê Song Lai,Ủy viên,264.000.000,,,264000000.0
5.,5.,5.,Ông Jean Charles,Ủy viên,600.000.000,,,600000000.0
6.,6.,6.,Ông Hamaguchi Tomokazu,Ủy viên,2.326.425.000,,,2326425000.0
7.,7.,7.,Ông Dan E Khoo,Ủy viên,2.326.425.000,,,2326425000.0
