row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,,
Kinh phí công đoàn,a. Ngân hạn > Kinh phí công đoàn,Kinh phí công đoàn,78.135.212.986,57.305.049.175,78135212986.0,57305049175.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","a. Ngân hạn > Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",90.077.629.985,75.143.289.315,90077629985.0,75143289315.0
"Nhận ký quỹ, ký cược ngắn hạn","a. Ngân hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",118.693.347.207,116.120.080.252,118693347207.0,116120080252.0
"Cổ tức, lợi nhuận phải trả","a. Ngân hạn > Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",308.649.574.006,9.864.253.931,308649574006.0,9864253931.0
"Các khoản phải trả, phải nộp ngắn hạn khác","a. Ngân hạn > Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác",149.261.128.050,129.007.443.880,149261128050.0,129007443880.0
,,,744.816.892.234,387.440.116.553,744816892234.0,387440116553.0
Trong đó: Phải trả ngắn hạn khác với các bên liên quan(chi tiết tại Thuyết minh số 36),a. Ngân hạn > Trong đó: Phải trả ngắn hạn khác với các bên liên quan(chi tiết tại Thuyết minh số 36),Trong đó: Phải trả ngắn hạn khác với các bên liên quan(chi tiết tại Thuyết minh số 36),1.526.452.162,2.993.176.666,1526452162.0,2993176666.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","b. Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",29.878.624.140,75.072.699.564,29878624140.0,75072699564.0
"Các khoản phải trả, phải nộp dài hạn khác","b. Dài hạn > Các khoản phải trả, phải nộp dài hạn khác","Các khoản phải trả, phải nộp dài hạn khác",8.614.259.892,17.033.261.908,8614259892.0,17033261908.0
,,,38.492.884.032,92.105.961.472,38492884032.0,92105961472.0
